5,7/7/2019 09:49:05,"I",1,"1",0,
45,7/7/2019 10:50:27,"I",1,"1",0,
45,7/7/2019 10:51:04,"I",1,"1",0,
19,7/7/2019 10:51:27,"I",1,"1",0,
45,7/7/2019 10:51:43,"I",1,"1",0,
45,7/7/2019 10:51:45,"I",1,"1",0,
42,7/7/2019 10:54:36,"I",1,"1",0,
20,7/7/2019 12:36:22,"I",1,"1",0,
1,7/7/2019 12:50:23,"I",1,"1",0,
6,7/7/2019 13:42:17,"I",1,"1",0,
42,7/7/2019 13:42:44,"I",1,"1",0,
22,7/7/2019 14:33:57,"O",1,"1",0,
7,7/7/2019 15:12:47,"O",1,"1",0,
13,7/7/2019 18:06:59,"O",1,"1",0,
5,7/7/2019 19:52:36,"O",1,"1",0,
39,7/7/2019 19:53:41,"O",1,"1",0,
1,7/7/2019 19:54:16,"O",1,"1",0,
18,7/7/2019 19:55:42,"O",1,"1",0,
18,7/7/2019 20:01:01,"O",1,"1",0,
20,7/7/2019 20:01:05,"O",1,"1",0,
28,7/7/2019 20:01:31,"O",1,"1",0,
21,7/7/2019 20:01:45,"O",1,"1",0,
33,7/7/2019 20:02:36,"O",1,"1",0,
27,7/7/2019 20:06:04,"O",1,"1",0,
42,7/7/2019 20:06:09,"O",1,"1",0,
12,7/7/2019 20:08:59,"O",1,"1",0,
30,8/7/2019 06:35:06,"I",1,"1",0,
13,8/7/2019 07:24:09,"I",1,"1",0,
28,8/7/2019 07:48:21,"I",1,"1",0,
1,8/7/2019 07:53:08,"I",1,"1",0,
22,8/7/2019 07:54:37,"I",1,"1",0,
5,8/7/2019 07:59:05,"I",1,"1",0,
12,8/7/2019 08:04:03,"I",1,"1",0,
36,8/7/2019 08:07:15,"I",1,"1",0,
43,8/7/2019 08:08:38,"I",1,"1",0,
39,8/7/2019 08:09:12,"I",1,"1",0,
7,8/7/2019 08:14:05,"I",1,"1",0,
43,8/7/2019 08:16:04,"I",1,"1",0,
42,8/7/2019 08:25:57,"I",1,"1",0,
27,8/7/2019 08:26:48,"I",1,"1",0,
20,8/7/2019 08:32:52,"I",1,"1",0,
18,8/7/2019 08:38:28,"I",1,"1",0,
14,8/7/2019 08:50:51,"I",1,"1",0,
35,8/7/2019 08:51:33,"I",1,"1",0,
33,8/7/2019 08:54:15,"I",1,"1",0,
21,8/7/2019 08:57:55,"I",1,"1",0,
46,8/7/2019 09:36:17,"I",1,"1",0,
47,8/7/2019 09:37:32,"I",1,"1",0,
48,8/7/2019 09:38:29,"I",1,"1",0,
49,8/7/2019 09:39:23,"I",1,"1",0,
50,8/7/2019 09:40:22,"I",1,"1",0,
51,8/7/2019 09:41:22,"I",1,"1",0,
52,8/7/2019 09:42:48,"I",1,"1",0,
53,8/7/2019 09:46:06,"I",1,"1",0,
54,8/7/2019 09:46:54,"I",1,"1",0,
55,8/7/2019 09:48:33,"I",1,"1",0,
56,8/7/2019 09:50:32,"I",1,"1",0,
57,8/7/2019 09:51:16,"I",1,"1",0,
58,8/7/2019 09:54:52,"I",1,"1",0,
37,8/7/2019 10:38:24,"I",1,"1",0,
6,8/7/2019 13:00:55,"I",1,"1",0,
22,8/7/2019 14:39:24,"O",1,"1",0,
1,8/7/2019 15:23:09,"O",1,"1",0,
7,8/7/2019 15:43:37,"O",1,"1",0,
13,8/7/2019 18:00:19,"O",1,"1",0,
5,8/7/2019 18:06:38,"O",1,"1",0,
53,8/7/2019 19:38:29,"O",1,"1",0,
