22,14/1/2019 07:55:55,"I",1,"1",0,
22,14/1/2019 07:56:01,"I",1,"1",0,
7,14/1/2019 07:57:49,"I",1,"1",0,
24,14/1/2019 08:02:46,"I",1,"1",0,
23,14/1/2019 08:03:26,"I",1,"1",0,
11,14/1/2019 08:04:03,"I",1,"1",0,
14,14/1/2019 08:09:38,"I",1,"1",0,
15,14/1/2019 08:13:53,"I",1,"1",0,
20,14/1/2019 08:20:29,"I",1,"1",0,
18,14/1/2019 08:24:37,"I",1,"1",0,
25,14/1/2019 08:36:53,"I",1,"1",0,
12,14/1/2019 09:06:52,"I",1,"1",0,
1,14/1/2019 13:25:22,"I",1,"1",0,
6,14/1/2019 13:25:28,"I",1,"1",0,
7,14/1/2019 14:35:07,"O",1,"1",0,
5,14/1/2019 14:35:13,"O",1,"1",0,
2,14/1/2019 14:42:10,"O",1,"1",0,
3,14/1/2019 15:03:18,"I",1,"1",0,
15,14/1/2019 15:09:58,"I",1,"1",0,
25,14/1/2019 15:23:57,"I",1,"1",0,
11,14/1/2019 17:00:18,"O",1,"1",0,
24,14/1/2019 18:04:04,"O",1,"1",0,
22,14/1/2019 18:04:23,"O",1,"1",0,
22,14/1/2019 18:04:29,"O",1,"1",0,
6,14/1/2019 20:01:28,"O",1,"1",0,
1,14/1/2019 20:01:30,"O",1,"1",0,
12,14/1/2019 20:01:37,"O",1,"1",0,
13,14/1/2019 20:03:08,"O",1,"1",0,
20,14/1/2019 20:03:51,"O",1,"1",0,
18,14/1/2019 20:03:53,"O",1,"1",0,
23,14/1/2019 20:03:59,"O",1,"1",0,
21,14/1/2019 20:06:09,"O",1,"1",0,
3,14/1/2019 20:20:22,"O",1,"1",0,
2,15/1/2019 07:43:36,"I",1,"1",0,
24,15/1/2019 07:52:47,"I",1,"1",0,
7,15/1/2019 07:56:22,"I",1,"1",0,
5,15/1/2019 07:56:28,"I",1,"1",0,
14,15/1/2019 07:57:23,"I",1,"1",0,
11,15/1/2019 07:57:32,"I",1,"1",0,
22,15/1/2019 07:57:46,"I",1,"1",0,
1,15/1/2019 08:01:17,"I",1,"1",0,
23,15/1/2019 08:02:48,"I",1,"1",0,
20,15/1/2019 08:13:57,"I",1,"1",0,
6,15/1/2019 08:17:40,"I",1,"1",0,
3,15/1/2019 08:29:41,"I",1,"1",0,
19,15/1/2019 08:36:34,"I",1,"1",0,
13,15/1/2019 10:25:22,"I",1,"1",0,
15,15/1/2019 13:16:40,"I",1,"1",0,
25,15/1/2019 13:28:11,"I",1,"1",0,
7,15/1/2019 14:36:47,"I",1,"1",0,
7,15/1/2019 14:36:54,"O",1,"1",0,
5,15/1/2019 14:36:59,"O",1,"1",0,
2,15/1/2019 14:38:24,"O",1,"1",0,
1,15/1/2019 15:07:54,"O",1,"1",0,
3,15/1/2019 15:11:25,"O",1,"1",0,
11,15/1/2019 17:02:59,"O",1,"1",0,
23,15/1/2019 18:15:39,"O",1,"1",0,
22,15/1/2019 18:15:42,"O",1,"1",0,
22,15/1/2019 18:15:45,"O",1,"1",0,
23,15/1/2019 18:15:52,"O",1,"1",0,
20,15/1/2019 20:00:12,"O",1,"1",0,
18,15/1/2019 20:00:23,"O",1,"1",0,
25,15/1/2019 20:02:33,"O",1,"1",0,
13,15/1/2019 20:03:15,"O",1,"1",0,
24,15/1/2019 20:03:20,"O",1,"1",0,
15,15/1/2019 20:08:27,"O",1,"1",0,
6,15/1/2019 20:09:37,"O",1,"1",0,
12,15/1/2019 20:10:04,"O",1,"1",0,
19,15/1/2019 20:22:24,"O",1,"1",0,
16,16/1/2019 07:47:02,"O",1,"1",0,
2,16/1/2019 07:48:35,"I",1,"1",0,
5,16/1/2019 07:55:40,"I",1,"1",0,
24,16/1/2019 07:59:06,"I",1,"1",0,
22,16/1/2019 08:01:02,"I",1,"1",0,
22,16/1/2019 08:01:06,"I",1,"1",0,
23,16/1/2019 08:01:51,"I",1,"1",0,
3,16/1/2019 08:01:57,"I",1,"1",0,
11,16/1/2019 08:04:59,"I",1,"1",0,
11,16/1/2019 08:05:02,"I",1,"1",0,
7,16/1/2019 08:08:43,"I",1,"1",0,
13,16/1/2019 08:09:35,"I",1,"1",0,
18,16/1/2019 08:13:19,"I",1,"1",0,
18,16/1/2019 08:13:20,"I",1,"1",0,
19,16/1/2019 08:36:30,"I",1,"1",0,
6,16/1/2019 11:43:42,"I",1,"1",0,
1,16/1/2019 11:43:50,"I",1,"1",0,
