1,19/5/2019 16:43:46,"O",1,"1",0,
6,19/5/2019 20:25:31,"I",1,"1",0,
39,19/5/2019 23:23:02,"I",1,"1",0,
13,19/5/2019 23:23:20,"O",1,"1",0,
39,19/5/2019 23:23:29,"O",1,"1",0,
6,19/5/2019 23:25:47,"O",1,"1",0,
42,19/5/2019 23:31:31,"O",1,"1",0,
28,19/5/2019 23:31:53,"O",1,"1",0,
12,19/5/2019 23:41:39,"O",1,"1",0,
21,19/5/2019 23:41:44,"O",1,"1",0,
36,19/5/2019 23:46:05,"O",1,"1",0,
13,20/5/2019 08:45:00,"I",1,"1",0,
2,20/5/2019 08:59:00,"I",1,"1",0,
22,20/5/2019 09:00:18,"I",1,"1",0,
36,20/5/2019 09:04:31,"I",1,"1",0,
7,20/5/2019 09:15:09,"I",1,"1",0,
5,20/5/2019 09:15:13,"I",1,"1",0,
12,20/5/2019 09:31:48,"I",1,"1",0,
6,20/5/2019 09:40:13,"I",1,"1",0,
1,20/5/2019 11:14:30,"I",1,"1",0,
42,20/5/2019 11:17:04,"I",1,"1",0,
39,20/5/2019 11:34:57,"I",1,"1",0,
20,20/5/2019 13:09:09,"I",1,"1",0,
28,20/5/2019 13:54:51,"I",1,"1",0,
2,20/5/2019 15:02:12,"I",1,"1",0,
22,20/5/2019 15:03:04,"I",1,"1",0,
7,20/5/2019 15:05:58,"O",1,"1",0,
5,20/5/2019 15:06:00,"O",1,"1",0,
1,20/5/2019 16:49:10,"O",1,"1",0,
6,20/5/2019 16:49:11,"O",1,"1",0,
20,20/5/2019 23:29:31,"O",1,"1",0,
18,20/5/2019 23:29:35,"O",1,"1",0,
13,20/5/2019 23:30:29,"I",1,"1",0,
13,20/5/2019 23:30:35,"O",1,"1",0,
42,20/5/2019 23:36:19,"O",1,"1",0,
28,20/5/2019 23:39:00,"O",1,"1",0,
39,20/5/2019 23:48:16,"O",1,"1",0,
13,21/5/2019 08:38:18,"I",1,"1",0,
28,21/5/2019 08:49:55,"I",1,"1",0,
36,21/5/2019 09:02:10,"I",1,"1",0,
5,21/5/2019 09:13:15,"I",1,"1",0,
7,21/5/2019 09:21:24,"I",1,"1",0,
18,21/5/2019 09:22:23,"I",1,"1",0,
22,21/5/2019 09:24:11,"I",1,"1",0,
