6,22/9/2018 20:24:10,"O",1,"1",0,
5,22/9/2018 20:27:19,"O",1,"1",0,
2,23/9/2018 07:39:50,"I",1,"1",0,
5,23/9/2018 07:59:47,"I",1,"1",0,
7,23/9/2018 08:01:48,"I",1,"1",0,
11,23/9/2018 08:11:50,"I",1,"1",0,
6,23/9/2018 12:02:04,"I",1,"1",0,
1,23/9/2018 13:22:48,"I",1,"1",0,
2,23/9/2018 14:32:01,"O",1,"1",0,
7,23/9/2018 14:32:28,"O",1,"1",0,
11,23/9/2018 14:32:35,"O",1,"1",0,
5,23/9/2018 14:32:38,"O",1,"1",0,
6,23/9/2018 20:32:17,"O",1,"1",0,
1,23/9/2018 20:32:20,"O",1,"1",0,
2,24/9/2018 07:40:34,"I",1,"1",0,
3,24/9/2018 08:01:29,"I",1,"1",0,
11,24/9/2018 08:03:28,"I",1,"1",0,
7,24/9/2018 08:06:07,"I",1,"1",0,
5,24/9/2018 08:06:19,"I",1,"1",0,
1,24/9/2018 13:26:27,"I",1,"1",0,
6,24/9/2018 13:37:28,"I",1,"1",0,
2,24/9/2018 14:33:31,"O",1,"1",0,
11,24/9/2018 14:33:40,"O",1,"1",0,
3,24/9/2018 14:34:18,"O",1,"1",0,
7,24/9/2018 14:35:15,"O",1,"1",0,
5,24/9/2018 14:36:30,"O",1,"1",0,
1,24/9/2018 20:47:54,"O",1,"1",0,
6,24/9/2018 20:47:59,"O",1,"1",0,
2,25/9/2018 07:42:02,"I",1,"1",0,
5,25/9/2018 07:51:12,"I",1,"1",0,
7,25/9/2018 08:00:06,"I",1,"1",0,
3,25/9/2018 08:07:35,"I",1,"1",0,
11,25/9/2018 08:12:21,"I",1,"1",0,
6,25/9/2018 12:56:17,"I",1,"1",0,
1,25/9/2018 13:30:38,"I",1,"1",0,
7,25/9/2018 14:31:13,"I",1,"1",0,
5,25/9/2018 14:31:23,"I",1,"1",0,
11,25/9/2018 14:32:08,"O",1,"1",0,
2,25/9/2018 14:32:30,"O",1,"1",0,
3,25/9/2018 14:41:43,"O",1,"1",0,
1,25/9/2018 20:28:04,"O",1,"1",0,
6,25/9/2018 20:28:10,"O",1,"1",0,
2,26/9/2018 07:42:35,"I",1,"1",0,
5,26/9/2018 07:49:21,"I",1,"1",0,
7,26/9/2018 08:00:49,"I",1,"1",0,
3,26/9/2018 13:12:36,"I",1,"1",0,
6,26/9/2018 13:17:34,"I",1,"1",0,
1,26/9/2018 13:22:37,"I",1,"1",0,
2,26/9/2018 14:31:09,"O",1,"1",0,
7,26/9/2018 14:37:48,"O",1,"1",0,
5,26/9/2018 14:37:53,"O",1,"1",0,
